filename	sweetNumber	sweetList
23931310E4097626DB0D8086C1E8E7A9B241FC1CB3F822FD737C632816C4545D	27	"[""boulder"", ""version"", ""facility"", ""process"", ""maximum"", ""publication"", ""altitude"", ""system"", ""research"", ""station"", ""circular"", ""profile"", ""sunspot"", ""hypothesis"", ""output"", ""rotation"", ""data"", ""distance"", ""center"", ""tunnel"", ""orbit"", ""motion"", ""comet"", ""model"", ""physics"", ""vision"", ""history""]"
47ACE755E24E3681DC8FB92669E02CCD965DE1A5AF87173DB4EECD35D7DDF30E	8	"[""search"", ""copyright"", ""service"", ""content"", ""communications"", ""file"", ""technology"", ""change""]"
10E29580E05EC3DA46DD7C118586E254479C43B22E3FA7303FA112C5140F62E5	16	"[""division"", ""square"", ""project"", ""grade"", ""science"", ""fish"", ""focus"", ""ocean"", ""tide"", ""field"", ""insect"", ""investigation"", ""background"", ""dawn"", ""freshwater"", ""assessment""]"
35B4A5CE68DADEB60EB5570374A1C9DD7A562939503474292F54B6156FCABA3E	136	"[""atmosphere"", ""proximity"", ""radar"", ""stratiform"", ""scattering"", ""ground"", ""current"", ""airspace"", ""zone"", ""production"", ""policy"", ""input"", ""local"", ""shear"", ""do"", ""icing"", ""freezing"", ""evolution"", ""joint"", ""community"", ""front"", ""turbulence"", ""precipitation"", ""day"", ""inversion"", ""particle"", ""level"", ""sensor"", ""drop"", ""lightning"", ""science"", ""output"", ""accumulation"", ""spring"", ""sensitivity"", ""prediction"", ""growth"", ""measurement"", ""event"", ""index"", ""network"", ""space"", ""gridded"", ""decision"", ""integration"", ""ice"", ""research"", ""content"", ""state"", ""version"", ""cloud"", ""evaluation"", ""variability"", ""transportation"", ""processing"", ""component"", ""standard"", ""efficiency"", ""aircraft"", ""statistics"", ""estimate"", ""optimize"", ""monitor"", ""hydrology"", ""rime"", ""forecast"", ""range"", ""chemistry"", ""comet"", ""probability"", ""point"", ""layer"", ""snowfall"", ""weather"", ""quality"", ""unit"", ""size"", ""management"", ""publication"", ""altitude"", ""system"", ""continental"", ""moisture"", ""type"", ""function"", ""ceiling"", ""flight"", ""storm"", ""visibility"", ""convergence"", ""aviation"", ""center"", ""tunnel"", ""assessment"", ""air"", ""project"", ""verification"", ""climatology"", ""blizzard"", ""predict"", ""characteristics"", ""surface"", ""evidence"", ""engineering"", ""technology"", ""calibration"", ""radiation"", ""snow"", ""drizzle"", ""polarization"", ""field"", ""potential"", ""role"", ""branch"", ""development"", ""product"", ""description"", ""rain"", ""device"", ""data"", ""structure"", ""cycle"", ""validation"", ""observation"", ""algorithm"", ""cover"", ""analysis"", ""satellite"", ""aerosol"", ""temperature"", ""time"", ""coordinate"", ""model"", ""increase"", ""resolution"", ""wind""]"
0ADC710188320F94F66AC9734F0A63CE0B69E5888F5548007E074EE3C45308D4	15	"[""decline"", ""search"", ""container"", ""network"", ""climate"", ""fall"", ""prediction"", ""ice"", ""content"", ""field"", ""state"", ""investigate"", ""step"", ""ensemble"", ""name""]"
25B5A07335C1C08AADBCB78EBFB5FEEDD9EBF416A2FD7CD038A563329226F8A9	58	"[""development"", ""selection"", ""orientation"", ""project"", ""color"", ""image"", ""terrain"", ""community"", ""height"", ""file"", ""georeferenced"", ""quality"", ""contour"", ""size"", ""visualization"", ""conversion"", ""scale"", ""publication"", ""fit"", ""field"", ""georeference"", ""hurricane"", ""texture"", ""research"", ""source"", ""animation"", ""advection"", ""basic"", ""policy"", ""work"", ""3d"", ""function"", ""do"", ""line"", ""collection"", ""volume"", ""release"", ""plane"", ""crop"", ""georeferencing"", ""mesa"", ""data"", ""training"", ""center"", ""science"", ""region"", ""documentation"", ""flow"", ""analysis"", ""ocean"", ""2d"", ""transparency"", ""time"", ""coordinate"", ""output"", ""model"", ""accuracy"", ""navigation""]"
1187237EC33D176521419F55FD2A75E78DE8AEEF166CE4B6D560CACCCC6262AF	23	"[""division"", ""fish"", ""fishing"", ""coastal"", ""management"", ""productivity"", ""copyright"", ""research"", ""current"", ""conservation"", ""location"", ""policy"", ""type"", ""harvesting"", ""profile"", ""variability"", ""pressure"", ""fishery"", ""condition"", ""search"", ""resource"", ""well"", ""model""]"
D6CA66CC72DE7B499D58F784800C34202DC853A0688124B09DA4D854EE36EB82	17	"[""county"", ""search"", ""star"", ""level"", ""receive"", ""car"", ""top"", ""space"", ""content"", ""federal"", ""weather"", ""radio"", ""vehicle"", ""alpine"", ""local"", ""day"", ""history""]"
5C70FB2D975E92E648341D8E10A7FD4DB768A8B897275DC13DFF225AD540E84F	39	"[""civil"", ""reclamation"", ""integration"", ""engineering"", ""weather"", ""adaptation"", ""forecast"", ""technology"", ""environment"", ""monitoring"", ""network"", ""jet"", ""stratus"", ""decision"", ""system"", ""research"", ""current"", ""state"", ""station"", ""forest"", ""policy"", ""basin"", ""assessment"", ""lake"", ""boulder"", ""division"", ""biology"", ""front"", ""drought"", ""change"", ""alpine"", ""climate"", ""center"", ""science"", ""lead"", ""project"", ""range"", ""river"", ""paleoclimate""]"
5C9BA4AB490417F687A93D685677E2F7673A66BDF05EE74787E9A2BC4AE75D3D	2	"[""work"", ""scattering""]"
5C897FD20210F32F6E75F1BC0D3BBD4945E84A829F38263136275AB735F67B6C	49	"[""oscillation"", ""energy"", ""phenomena"", ""weather"", ""radio"", ""air"", ""quality"", ""archive"", ""copyright"", ""space"", ""precipitation"", ""snow"", ""research"", ""content"", ""field"", ""station"", ""health"", ""change"", ""moisture"", ""policy"", ""image"", ""vegetation"", ""boulder"", ""rainfall"", ""transportation"", ""storm"", ""training"", ""rain"", ""cyclone"", ""hemisphere"", ""observe"", ""typhoon"", ""background"", ""data"", ""structure"", ""center"", ""climate"", ""land"", ""lead"", ""sustainability"", ""science"", ""work"", ""analysis"", ""ocean"", ""communications"", ""time"", ""release"", ""model"", ""pollution""]"
854E8608B9E68E4A71017B1D7E58792DF92261C4EC58F1E6F1015D4F40F1B5A4	65	"[""force"", ""occurrence"", ""probability"", ""sequence"", ""communication"", ""period"", ""maximum"", ""header"", ""prefix"", ""weather"", ""radio"", ""pass"", ""speed"", ""event"", ""depression"", ""size"", ""category"", ""conversion"", ""management"", ""service"", ""area"", ""hurricane"", ""system"", ""coordinates"", ""forecast"", ""current"", ""location"", ""storm"", ""cyclone"", ""ground"", ""type"", ""development"", ""division"", ""direction"", ""infrastructure"", ""government"", ""season"", ""activation"", ""time"", ""rain"", ""failure"", ""shortwave"", ""wind"", ""line"", ""day"", ""change"", ""loss"", ""land"", ""name"", ""level"", ""local"", ""average"", ""work"", ""well"", ""intensity"", ""air"", ""communications"", ""airport"", ""bag"", ""circuit"", ""gust"", ""pressure"", ""mean"", ""transport"", ""distance""]"
3AAC5341418DB02E421E2BF18B706EBCFD2451A18171A74CDD866410351630F8	23	"[""force"", ""feedback"", ""image"", ""period"", ""shape"", ""growth"", ""archive"", ""size"", ""management"", ""group"", ""research"", ""content"", ""station"", ""health"", ""development"", ""diversity"", ""degree"", ""background"", ""half"", ""data"", ""work"", ""well"", ""time""]"
3173773613349136B53DCF586F6C1B6CCDEC11F6546E5836DFA4F3284330A45B	12	"[""slope"", ""logging"", ""temperature"", ""data"", ""lake"", ""dataset"", ""location"", ""time"", ""group"", ""metadata"", ""quality"", ""conductivity""]"
B9CD8478AF1F3C5119CB5E35524F6D98BD66616B4B3FE765A31A4CFA098C1497	20	"[""function"", ""current"", ""direction"", ""set"", ""return"", ""copyright"", ""process"", ""data"", ""image"", ""free"", ""height"", ""2d"", ""animation"", ""change"", ""background"", ""pass"", ""array"", ""element"", ""navigation"", ""loop""]"
582B0F97364FCF3C985BBE139C834CBB3FC85530A52AA62EB001C464E83F0319	34	"[""feedback"", ""communication"", ""rate"", ""technology"", ""cloud"", ""increase"", ""network"", ""service"", ""system"", ""research"", ""environment"", ""potential"", ""health"", ""bank"", ""development"", ""do"", ""product"", ""description"", ""power"", ""search"", ""training"", ""data"", ""day"", ""change"", ""building"", ""evolution"", ""name"", ""level"", ""receive"", ""science"", ""work"", ""yield"", ""communications"", ""time""]"
238E278A520CA775708F866157E04C1D4B850E4E12FF5887F66FEFECF91DEAEA	6	"[""function"", ""orientation"", ""doc"", ""behavior"", ""type"", ""event""]"
4E7DCCB31F398BF41F81C9A5CC001A50719588C254394FC2ADE6AD1F05551359	18	"[""development"", ""distance"", ""plant"", ""management"", ""nursing"", ""degree"", ""phone"", ""agriculture"", ""work"", ""center"", ""extension"", ""human"", ""policy"", ""file"", ""copyright"", ""assessment"", ""vision"", ""history""]"
CBD2B8BB0852855B3474E3DBA28B97EDEAFBCDC1B36DFB79CBB80CA9341ECFA4	60	"[""set"", ""classification"", ""point"", ""characteristics"", ""jurisdiction"", ""period"", ""community"", ""stability"", ""frequency"", ""relation"", ""result"", ""file"", ""type"", ""duration"", ""work"", ""event"", ""size"", ""content"", ""group"", ""space"", ""description"", ""acceptance"", ""coordinates"", ""access"", ""source"", ""version"", ""location"", ""maintenance"", ""internet"", ""policy"", ""adaptation"", ""evaluation"", ""metadata"", ""profile"", ""do"", ""medium"", ""qualifier"", ""degree"", ""format"", ""coherence"", ""standard"", ""basic"", ""preference"", ""key"", ""change"", ""training"", ""resource"", ""name"", ""level"", ""provenance"", ""region"", ""documentation"", ""well"", ""value"", ""element"", ""encoding"", ""time"", ""property"", ""navigation"", ""history""]"
CF46A26957AE898A1E4DEDB920263BFA55C089FA0060C43490AD8B4EA3DDDF4C	10	"[""feed"", ""training"", ""publication"", ""receive"", ""system"", ""research"", ""weather"", ""aerosol"", ""storm"", ""thunderstorm""]"
6458CF9563A8FC789BDBD56B74BFDF962C56A171D9FA1D7092EE1D227B0D0DB0	34	"[""community"", ""human"", ""ridge"", ""network"", ""copyright"", ""federal"", ""research"", ""current"", ""state"", ""role"", ""branch"", ""basic"", ""local"", ""development"", ""variability"", ""oil"", ""exchange"", ""aurora"", ""center"", ""indigenous"", ""joint"", ""day"", ""population"", ""search"", ""resource"", ""zone"", ""science"", ""region"", ""well"", ""ocean"", ""project"", ""time"", ""sustainable"", ""model""]"
49649231C258080C8CCFA2595BF5E9F2DAB06923C9A366E984B7F6ECE75205E4	28	"[""point"", ""spring"", ""community"", ""unit"", ""access"", ""management"", ""monitor"", ""service"", ""floor"", ""noon"", ""storage"", ""content"", ""role"", ""policy"", ""do"", ""return"", ""description"", ""fall"", ""front"", ""publication"", ""training"", ""center"", ""work"", ""lead"", ""project"", ""reception"", ""time"", ""position""]"
47A4712E6548D71D18A33BDB77443297DB32E023688D2947FC27AA61FECC4CD5	60	"[""work"", ""stream"", ""point"", ""communication"", ""energy"", ""competition"", ""evidence"", ""stability"", ""attitude"", ""growth"", ""result"", ""mean"", ""bank"", ""archive"", ""transport"", ""collapse"", ""canal"", ""error"", ""copyright"", ""space"", ""decision"", ""exchange"", ""system"", ""bacteria"", ""increase"", ""state"", ""production"", ""structure"", ""normal"", ""stable"", ""policy"", ""development"", ""do"", ""direction"", ""oil"", ""return"", ""theory"", ""government"", ""food"", ""asteroid"", ""rise"", ""standard"", ""failure"", ""moment"", ""plane"", ""choice"", ""day"", ""change"", ""population"", ""building"", ""science"", ""cap"", ""well"", ""step"", ""order"", ""construction"", ""country"", ""rate"", ""top"", ""history""]"
CEE2B3B733DFAAC1F4DB89C0A70C803563490DB8CEB2E2BEEC6A02193C174F1F	46	"[""atmosphere"", ""trend"", ""search"", ""image"", ""midnight"", ""snowfall"", ""snow"", ""sleet"", ""bias"", ""radio"", ""result"", ""morning"", ""archive"", ""ground"", ""category"", ""bottom"", ""pattern"", ""top"", ""bowl"", ""system"", ""ice"", ""forecast"", ""current"", ""mix"", ""cooling"", ""station"", ""storm"", ""degree"", ""edge"", ""dome"", ""free"", ""wave"", ""pressure"", ""data"", ""day"", ""change"", ""climate"", ""level"", ""science"", ""air"", ""range"", ""weather"", ""groundwater"", ""output"", ""model"", ""side""]"
8729F46AA3A202E15217DC135FE8A600060B4255928202ED243844F3AF9618D1	3	"[""column"", ""input"", ""top""]"
57529B3A8310C8593D2AC9A0C739A87351A1948B282F21C4D704FED798D8239D	34	"[""surface"", ""stability"", ""rate"", ""decrease"", ""dynamics"", ""insolation"", ""impact"", ""oceanography"", ""copyright"", ""system"", ""ice"", ""research"", ""state"", ""version"", ""cooling"", ""type"", ""profile"", ""division"", ""eruption"", ""search"", ""expansion"", ""basal"", ""seawater"", ""potential"", ""change"", ""climate"", ""precession"", ""resource"", ""hemisphere"", ""ocean"", ""flux"", ""volcanism"", ""time"", ""model""]"
12FE1C8473021798778F157A01E064B0B15EF68F178CD96D37B6424A17967343	11	"[""category"", ""do"", ""diversity"", ""government"", ""work"", ""budget"", ""community"", ""state"", ""free"", ""military"", ""event""]"
ED57D2AF9818158DBDDEB478B02FAC5BA5F02FC372D89D5CC50D88ABED8D98EA	22	"[""nursing"", ""family"", ""inclusion"", ""sheltering"", ""community"", ""operation"", ""certificate"", ""top"", ""content"", ""role"", ""health"", ""local"", ""do"", ""free"", ""training"", ""level"", ""receive"", ""science"", ""relief"", ""military"", ""navigation"", ""history""]"
3A68FA992AC66CA4370FD56BF5852B1699993B6FD9D664DFB95276D51568D8C3	30	"[""force"", ""file"", ""communication"", ""energy"", ""community"", ""human"", ""technology"", ""chemical"", ""management"", ""service"", ""research"", ""access"", ""regulation"", ""health"", ""deficit"", ""policy"", ""diversity"", ""training"", ""joint"", ""background"", ""constituent"", ""search"", ""copyright"", ""science"", ""cell"", ""budget"", ""communications"", ""verification"", ""property"", ""history""]"
4728930B65A390C8ECED7C1E80551F049BAE46055F2CB9A41C8AE535E4C9D822	21	"[""index"", ""search"", ""radionuclide"", ""bottom"", ""verify"", ""sedimentary"", ""snow"", ""surface"", ""nuclide"", ""current"", ""flux"", ""coastal"", ""air"", ""advection"", ""key"", ""excess"", ""region"", ""pdf"", ""content"", ""lake"", ""metadata""]"
FB06A8B58250E45893B97133F3E03B114B604F73028269EFBC4ABB0F79B55EE8	16	"[""search"", ""statistics"", ""group"", ""network"", ""facility"", ""processing"", ""space"", ""standard"", ""motion"", ""phone"", ""center"", ""station"", ""error"", ""size"", ""block"", ""name""]"
34CCD1BDA724CC85091A15719F22C970CEE5E5BCFB45F8A2705BA52BEEC602D1	27	"[""do"", ""spring"", ""sample"", ""human"", ""species"", ""unit"", ""copyright"", ""system"", ""research"", ""field"", ""version"", ""forest"", ""evaluation"", ""map"", ""description"", ""degree"", ""fire"", ""climate"", ""phone"", ""fall"", ""search"", ""name"", ""science"", ""industry"", ""tree"", ""behavior"", ""time""]"
E807575ED42F88D16B1499A5432C1AB83337034DA4DD39AA1FAFF9945ACE0C07	77	"[""mechanics"", ""set"", ""petrology"", ""spring"", ""image"", ""integral"", ""spectrum"", ""system"", ""engineering"", ""ecology"", ""increment"", ""tectonics"", ""inorganic"", ""ring"", ""ocean"", ""chemistry"", ""category"", ""content"", ""combustion"", ""oceanography"", ""publication"", ""space"", ""biochemistry"", ""graph"", ""format"", ""radiation"", ""spiral"", ""access"", ""research"", ""cell"", ""civil"", ""geochemistry"", ""basic"", ""biogeochemistry"", ""type"", ""energy"", ""field"", ""biology"", ""medium"", ""theory"", ""power"", ""geology"", ""limnology"", ""optics"", ""processing"", ""focus"", ""period"", ""acoustics"", ""electron"", ""nonlinear"", ""geophysics"", ""noise"", ""group"", ""standard"", ""structure"", ""science"", ""photochemistry"", ""search"", ""interaction"", ""hydrology"", ""particle"", ""wave"", ""meteorology"", ""analysis"", ""simulation"", ""propagation"", ""chemical"", ""exploration"", ""time"", ""spectroscopy"", ""pattern"", ""dynamo"", ""model"", ""climatology"", ""physics"", ""vision"", ""statistics""]"
EC05ADC32C593A1BB8EBA9370C025F6C53020B9D116C9B408495185A492245B7	25	"[""atmosphere"", ""set"", ""clip"", ""rate"", ""radio"", ""archive"", ""size"", ""ice"", ""current"", ""hill"", ""policy"", ""local"", ""star"", ""free"", ""volume"", ""collection"", ""half"", ""day"", ""search"", ""car"", ""morning"", ""project"", ""record"", ""rock"", ""mean""]"
FA404436F65F14D29AAF6D6629D60D5F80A8E4ED3261520278A1F478388122C5	84	"[""set"", ""force"", ""family"", ""civil"", ""communication"", ""image"", ""history"", ""focus"", ""community"", ""height"", ""growth"", ""trust"", ""archive"", ""depression"", ""size"", ""city"", ""archived"", ""strength"", ""campaign"", ""service"", ""federal"", ""exchange"", ""storage"", ""system"", ""coordinates"", ""research"", ""access"", ""source"", ""fitting"", ""conservation"", ""role"", ""unit"", ""branch"", ""internet"", ""free"", ""construction"", ""successor"", ""location"", ""development"", ""do"", ""classification"", ""diversity"", ""time"", ""protection"", ""government"", ""fire"", ""sound"", ""center"", ""expansion"", ""period"", ""volume"", ""hill"", ""state"", ""collection"", ""base"", ""half"", ""copyright"", ""data"", ""day"", ""condition"", ""population"", ""building"", ""search"", ""land"", ""name"", ""circulation"", ""glass"", ""publication"", ""shift"", ""average"", ""work"", ""well"", ""budget"", ""joint"", ""air"", ""weather"", ""deposit"", ""structure"", ""science"", ""direction"", ""position"", ""country"", ""order"", ""transforming""]"
